gid,latitude,longitude,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,quality_code
OR-00922,43.5091456,-119.8963719,,,,120.26,,,,,,G
OR-00922,43.5091456,-119.8963719,,,,163.176,,,,,,G
OR-00924,43.5484459,-119.8369709,,,,69.4544,,,,,,B
OR-00932,43.5081783,-119.9627405,,,,89.18,,,,,,A
OR-00935,43.5583449,-119.9342739,,,,145.236,,,,,,G
OR-00936,43.5340452,-119.9218731,,,,86.632,,,,,,A
PO-00434,48.6680545,-126.8504896,,,,55.6,,,,,,
OR-00943,44.2078298,-121.0266175,110,,,154,,,148,,,G
OR-00945,42.2360318,-122.5716251,58.4,*,,,,,,,,C
OR-00946,43.6195703,-117.0667902,111.7,,,130,,,130,,,B
OR-00956,45.3285522,-118.0452496,17,,,,,,,,,C
OR-00956,45.3285522,-118.0452496,31,,,,,,,,,C
OR-00960,42.9796752,-117.07148,100,,,115.5,,,105,>,,C
OR-00964,45.3531533,-117.9177461,,,,53.46,,,,,,C
OR-00970,45.3165529,-117.9710471,,,,43.74,,,,,,B
OR-00972,45.2648524,-118.0510486,,,,65.28,,,,,,C
OR-00975,45.2290552,-117.7668392,,,,24.806,,,,,,B
OR-00980,42.6637669,-118.3540127,,,,109,,,,,,G
OR-00980,42.6637669,-118.3540127,,,,130,,,,,,G
OR-00981,42.6765667,-118.3610131,289.2,,0.8,268,,,268,,,G
OR-00982,42.6737668,-118.3481127,,,,293,,,,,,G
OR-00984,42.2376396,-121.7676029,1063,,,1488.2,,,,,,G
OR-00984,42.2376396,-121.7676029,,,,,,,,,,G
OR-00985,45.9073371,-119.4381032,62,,,105,,,100,,,C
OR-00986,44.4526283,-121.0219221,,,,,,,,,,C
OR-00986,44.4526283,-121.0219221,29,,,,,,,,,C
OR-00987,44.4490283,-121.0156218,,,,,,,,,,C
OR-00990,42.1781537,-120.3427618,97.7,,,190,,,190,,,G
OR-00993,43.8823217,-122.0696414,66.6,,,,,,,,,B
OR-00993,43.8823217,-122.0696414,67.5,,,106,,,91,,,B
OR-00994,43.9128683,-117.0711952,,,,,,,,,,G
OR-00994,43.9128683,-117.0711952,77.1,,,159,,,90,,,G
OR-00995,43.5220554,-118.8230407,97.8,,,,,,,,,G
OR-00995,43.5220554,-118.8230407,155.7,,,,,,,,,G
OR-00995,43.5220554,-118.8230407,189.5,,,,,,,,,G
OR-00995,43.5220554,-118.8230407,273.5,,,,,,,,,G
OR-00995,43.5220554,-118.8230407,165.8,,,159,,,159,,,G
OR-01002,44.0423651,-117.3378054,,,,88,,,,,,C
OR-01004,44.1168661,-117.1767018,,,,67,,,,,,B
OR-01012,44.1978633,-117.4342109,,,,71,,,,,,B
OR-01014,44.2003642,-117.3288078,,,,59,,4,,,,C
OR-01029,42.2106531,-120.3627629,,,,,,,,,,G
NM-00436,35.5003538,-107.1864053,,,,46,,,,,,B
OR-01029,42.2106531,-120.3627629,128.5,,,171,,,159,,,G
OR-01031,44.8403315,-120.4639131,,,,70,,,,,,B
OR-01034,44.8281314,-120.4858135,,,,70.62,,,,,,B
OR-01037,44.8540306,-120.5544161,,,,44.81012658,,,,,,B
OR-01052,44.2665201,-121.9661458,,,,78.72,,,,,,A
OR-01062,43.947939,-117.1659604,,,,220.9116,,,,,,G
OR-01068,43.9676374,-117.2087025,,,,259.896,,,,,,G
OR-01074,43.924246,-117.1506275,,,,150.5868,,,,,,G
OR-01077,43.7081314,-121.226114,999,,,1594,,,1594,,,G
OR-01087,43.9521665,-117.243801,,,,75,,,,,,C
OR-01095,43.9790331,-117.2301678,,,,585.2,,,,,,G
OR-05006,45.6741,-121.3967,,,,,,,,,,
OR-05007,45.6731,-121.6007,,,,,,,,,,
OR-05008,45.6705,-121.406,,,,,,,,,,
OR-05012,45.6301,-121.7149,,,,,,,,,,
OR-05017,45.5748,-122.5612,,,,,,,,,,
OR-05021,45.5576,-121.614,,,,,,,,,,
OR-05032,45.531,-119.5391,,,,,,,,,,
OR-05033,45.5196,-122.1184,,,,,,,,,,
OR-05041,45.4498,-122.1569,,,,,,,,,,
OR-05042,45.4498,-122.1555,,,,,,,,,,
OR-05044,45.4123,-121.9909,,,,,,,,,,
OR-05048,45.384,-122.9485,,,,,,,,,,
OR-05053,45.3007,-117.7872,,,,,,,,,,
OR-05055,45.2853,-122.3429,,,,,,,,,,
OR-05056,45.2815,-122.3317,,,,,,,,,,
OR-05058,45.2303,-121.2794,,,,,,,,,,
OR-05059,45.217,-121.3331,,,,,,,,,,
OR-05068,45.0306,-122.0462,,,,,,,,,,
OR-05074,44.8688,-121.8382,,,,,,,,,,
OR-05074,44.8688,-121.8382,,,,,,,,,,
OR-05083,44.461,-121.984,,,,,,,,,,
OR-05084,44.4535,-121.0274,,,,,,,,,,
OR-05087,44.2856,-121.4691,,,,,,,,,,
OR-05090,44.2245,-121.4744,,,,,,,,,,
OR-05091,44.2198,-121.0113,,,,,,,,,,
OR-05094,44.1915,-122.0961,,,,,,,,,,
OR-05095,44.179,-122.0361,,,,,,,,,,
OR-05098,44.1546,-122.2492,,,,,,,,,,
OR-05099,44.152,-122.2509,,,,,,,,,,
OR-05100,44.152,-121.3644,,,,,,,,,,
OR-05102,44.144,-121.3414,,,,,,,,,,
OR-05105,44.1398,-121.3983,,,,,,,,,,
OR-05109,43.9819,-117.2335,,,,,,,,,,
OR-05113,43.975,-117.1778,,,,,,,,,,
OR-05114,43.9748,-122.9085,,,,,,,,,,
OR-05118,43.8696,-117.2768,,,,,,,,,,
OR-05121,43.7448,-122.4687,,,,,,,,,,
OR-05128,43.6254,-118.9527,,,,,,,,,,
OR-05128,43.6254,-118.9527,,,,,,,,,,
OR-05130,43.6219,-118.9563,,,,,,,,,,
OR-05139,43.5453,-119.1083,,,,,,,,,,
OR-05142,43.5219,-119.0282,,,,,,,,,,
OR-05143,43.5112,-119.0848,,,,,,,,,,
OR-05146,43.4966,-119.0563,,,,,,,,,,
OR-05146,43.4966,-119.0563,,,,,,,,,,
OR-05147,43.4952,-118.8082,,,,,,,,,,
OR-05149,43.4502,-119.0593,,,,,,,,,,
OR-05153,43.3342,-119.138,,,,,,,,,,
OR-05154,43.3178,-120.8686,,,,,,,,,,
OR-05156,43.2896,-124.2102,,,,,,,,,,
OR-05156,43.2896,-124.2102,,,,,,,,,,
OR-05162,43.0921,-118.7179,,,,,,,,,,
NM-06176,32.8689164,-107.1762865,,,,166.52,,,,,,G
PO-00043,47.9628967,-128.8247599,,,,137,,,,,,
OR-05164,42.9754,-117.052,,,,,,,,,,
OR-05177,42.4428,-121.3571,,,,,,,,,,
OR-05182,42.2431,-120.3674,,,,,,,,,,
OR-05183,42.2426,-122.5409,,,,,,,,,,
OR-05184,42.2233,-122.5496,,,,,,,,,,
OR-05187,42.2181,-122.7398,,,,,,,,,,
OR-05190,42.119,-122.0428,,,,,,,,,,
OR-05191,42.1135,-122.4844,,,,,,,,,,
OR-05195,42.0304,-120.3061,,,,,,,,,,
OR-05197,42.3131,-118.6144,,,,,,,,,,
OR-05198,42.3113,-118.6217,,,,,,,,,,
OR-05201,44.8355,-118.2024,,,,,,,,,,
OR-05203,43.982,-117.2325,,,,,,,,,,
OR-06005,44.0813633,-117.5155114,,,,215.9,,,,,,G
OR-06005,44.0813633,-117.5155114,,,,214.6,,,,,,C
OR-06007,44.0571633,-117.5372116,,,,185.7,,,,,,G
OR-06007,44.0571633,-117.5372116,,,,185.9,,,,,,B
OR-06008,44.0313634,-117.5387112,,,,47.7,,,,,,B
OR-06008,44.0313634,-117.5387112,,,,47.6,,,,,,C
OR-06012,44.0630637,-117.48001,,,,92,,,,,,B
OR-06012,44.0630637,-117.48001,,,,92.1,,,,,,D
OR-06012,44.0630637,-117.48001,,,,91.8,,,,,,C
OR-06016,43.9914645,-117.4417076,,,,76.6,,,,,,C
OR-06019,43.9940641,-117.4912092,,,,50.2,,,,,,C
OR-06023,44.016864,-117.4866094,,,,129.6,,0.818,,,,C
OR-06031,44.0285646,-117.4063072,,,,130.5,,,,,,A
OR-06035,43.8650369,-120.5343969,,,,133.9,,,,,,C
OR-06037,43.3504403,-120.5930892,,,,40.4,,,,,,A
OR-06038,43.4335476,-119.7523664,,,,16.7,,,,,,X
OR-06039,43.3796347,-121.1556059,,,,58,,,,,,X
OR-06041,43.5773427,-120.1480804,,,,248.5,,,,,,G
OR-06043,43.2110499,-119.6933608,,,,192.5,,,,,,G
OR-06050,44.4904273,-121.097625,,,,46,,,,,,X
OR-06058,43.9143338,-120.819206,,,,70.8,,,,,,X
OR-06062,43.8348329,-120.972809,,,,,,,,,,X
OR-08007,42.2294,-120.3664,,,,,,,,,,
OR-08012,43.9035,-117.3763,,,,,,,,,,
OR-UND US2324,43.7665333,-117.3676683,,,,67,,,,,,X
OR-UND US2426,42.3665174,-120.4510681,,,,134,,,,,,X
OR-UND US2451,42.1998393,-121.8344374,,,,67,,,,,,
SD-00056,44.2499727,-100.6204676,,,,91,,,,,,B
PO-00001,44.6439824,-125.3272484,,,,,,,,,,B
PO-00003,47.8608987,-128.6689195,,,,269,,,,,,
PO-00010,47.8748981,-128.7149211,,,,245,,,,,,
PO-00012,47.8713983,-128.701754,,,,286,,,,,,
PO-00017,47.9605635,-128.8097595,,,,353,,,,,,
PO-00018,47.9155633,-128.8287587,,,,172,,,,,,
PO-00022,47.9562302,-128.808426,,,,471,,,,,,
PO-00025,47.9410635,-128.8114256,,,,359,,,,,,
PO-00026,47.9338966,-128.8332594,,,,300,,,,,,
PO-00029,47.9193967,-128.8227587,,,,72,,,,,,
PO-00034,47.8688966,-128.8364243,,,,123,,,,,,
PO-00046,47.9398975,-128.7625909,,,,90,,,,,,
PO-00047,47.9385634,-128.8257593,,,,362,,,,,,
PO-00050,47.9417307,-128.7697578,,,,104,,,,,,
PO-00059,47.9530634,-128.8189262,,,,233,,,,,,
PO-00077,47.8667323,-128.6417522,,,,270,,,,,,
PO-00082,47.8872321,-128.6580865,,,,204,,,,,,
PO-00084,47.8935654,-128.6594201,,,,359,,,,,,
PO-00097,47.9447443,-127.66306,,,,150,,,,,,
PO-00099,47.8759114,-127.6255571,,,,184,,,,,,
PO-00100,47.8810781,-127.6290573,,,,114,,,,,,
PO-00101,47.8889113,-127.633391,,,,120,,,,,,
PO-00102,47.8932446,-127.6363912,,,,187,,,,,,
PO-00103,47.8960779,-127.6402247,,,,247,,,,,,
PO-00110,47.9169103,-127.7153941,,,,265,,,,,,
PO-00112,47.9272436,-127.7220612,,,,262,,,,,,
PO-00118,47.9550767,-127.7367291,,,,171,,,,,,
PO-00119,47.95991,-127.7397293,,,,174,,,,,,
PO-00121,47.873244,-127.6905589,,,,205,,,,,,
PO-00123,47.8855772,-127.6970594,,,,214,,,,,,
PO-00131,47.8075778,-127.6513893,,,,128,,,,,,
PO-00142,47.8550775,-127.6782247,,,,188,,,,,,
PO-00147,47.7749114,-127.6345547,,,,74,,,,,,
PO-00156,47.8382453,-127.5843883,,,,189,,,,,,
PO-00166,47.822246,-127.5222194,,,,145,,,,,,
PO-00169,47.7502497,-127.2197089,,,,154,,,,,,
PO-00171,47.7649154,-127.3038783,,,,101,,,,,,
PO-00176,47.7532495,-127.2378761,,,,145,,,,,,
PO-00178,47.7552493,-127.2528766,,,,151,,,,,,
PO-00185,47.7867475,-127.4052151,,,,188,,,,,,
PO-00188,47.7755815,-127.3482132,,,,141,,,,,,
PO-00189,47.7772481,-127.3553801,,,,163,,,,,,
PO-00195,47.8360769,-127.7228921,,,,1091,,,,,,
PO-00197,47.8524091,-127.8188953,,,,239,,,,,,
PO-00206,47.8400767,-127.7422261,,,,710,,,,,,
PO-00207,47.8627414,-127.9003979,,,,217,,,,,,
PO-00212,47.8440763,-127.7737271,,,,209,,,,,,
PO-00222,47.8684102,-127.7292265,,,,226,,,,,,
PO-00226,47.8520778,-127.6490571,,,,425,,,,,,
PO-00232,47.8622438,-127.7028923,,,,227,,,,,,
PO-00236,47.8527434,-127.7385597,,,,233,,,,,,
PO-00240,47.8494103,-127.7213924,,,,712,,,,,,
PO-00242,47.8487437,-127.717559,,,,433,,,,,,
PO-00244,47.8620772,-127.7017256,,,,214,,,,,,
PO-00250,47.8649103,-127.7163927,,,,562,,,,,,
PO-00257,47.9128986,-128.6715876,,,,275,,,,,,
PO-00258,47.912232,-128.6697542,,,,286,,,,,,
PO-00263,47.906399,-128.6432533,,,,329,,,,,,
PO-00264,47.9050657,-128.6379198,,,,266,,,,,,
PO-00266,47.9212314,-128.7179225,,,,158,,,,,,
PO-00273,47.917565,-128.693255,,,,230,,,,,,
PO-00274,47.9163984,-128.6874215,,,,248,,,,,,
PO-00276,47.901066,-128.6172524,,,,295,,,,,,
PO-00278,47.8930666,-128.5685842,,,,755,,,,,,
PO-00281,47.8912334,-128.5567505,,,,735,,,,,,
PO-00284,47.8895668,-128.5452501,,,,346,,,,,,
PO-00285,47.8890668,-128.5452501,,,,313,,,,,,
PO-00289,47.8864004,-128.5302496,,,,168,,,,,,
PO-00296,47.8963997,-128.5865848,,,,315,,,,,,
PO-00304,47.9252333,-128.5574181,,,,436,,,,,,
PO-00305,47.9250666,-128.5622515,,,,434,,,,,,
PO-00306,47.9252333,-128.5637516,,,,369,,,,,,
PO-00307,47.9258999,-128.566085,,,,280,,,,,,
PO-00320,47.9313995,-128.5959193,,,,254,,,,,,
PO-00323,47.9320661,-128.6002528,,,,240,,,,,,
PO-00330,47.9328994,-128.6069197,,,,264,,,,,,
PO-00332,47.9332327,-128.6100864,,,,279,,,,,,
PO-00334,47.9290664,-128.5835856,,,,232,,,,,,
PO-00348,47.9377325,-128.6290871,,,,282,,,,,,
PO-00349,47.9378991,-128.6309205,,,,273,,,,,,
PO-00354,47.9390657,-128.634754,,,,257,,,,,,
PO-00360,47.9352326,-128.6199201,,,,269,,,,,,
PO-00362,47.9047457,-127.5497224,,,,231,,,,,,
PO-00366,47.9112454,-127.5755566,,,,280,,,,,,
PO-00373,47.9059123,-127.5518891,,,,264,,,,,,
PO-00379,47.907079,-127.5537226,,,,376,,,,,,
PO-00383,47.9077455,-127.5610561,,,,440,,,,,,
PO-00385,47.7149096,-127.7868907,,,,1301,,,,,,
PO-00392,47.731743,-127.7762242,,,,257,,,,,,
PO-00393,47.732743,-127.7757242,,,,252,,,,,,
NM-06177,33.0574108,-107.327692,,,,54.39,,,,,,C
PO-00401,47.718243,-127.7818907,,,,434,,,,,,
PO-00403,47.7187429,-127.7850574,,,,383,,,,,,
PO-00408,47.7105763,-127.7792237,,,,1194,,,,,,
PO-00415,47.7032433,-127.7538895,,,,171,,,,,,
PO-00418,47.7129095,-127.7935575,,,,256,,,,,,
PO-00438,48.6666545,-126.8519896,,,,61.5,,,,,,
PO-00439,48.6669545,-126.8518896,,,,57.4,,,,,,
PO-00443,47.9395291,-128.9029281,,,,84,,,,,,
PO-00448,47.8700329,-128.5961177,,,,439,,,,,,
PO-00460,48.6696542,-126.8773904,,,,61.4,,,,,,
PO-00472,48.6818543,-126.8700905,,,,57.7,,,,,,
PO-00473,48.6504538,-126.9125909,,,,74.2,,,,,,
PO-00474,48.660554,-126.8935906,,,,66.6,,,,,,
PO-00481,48.6721543,-126.8707903,,,,59.4,,,,,,
PO-00482,48.6732543,-126.8684903,,,,61.8,,,,,,
PO-00485,48.6750544,-126.8639902,,,,61.4,,,,,,
PO-00489,48.6698542,-126.8746903,,,,64.2,,,,,,
PO-00490,48.6707543,-126.8723903,,,,66.3,,,,,,
PO-00491,48.6717543,-126.8701903,,,,66.6,,,,,,
PO-00493,48.6738543,-126.8655902,,,,59,,,,,,
PO-00496,48.6756544,-126.8617901,,,,59,,,,,,
PO-00501,48.6809545,-126.8503899,,,,52,,,,,,
PO-00502,48.6818546,-126.8481899,,,,42.3,,,,,,
PO-00503,48.6828546,-126.8457899,,,,42.4,,,,,,
PO-00507,48.6859547,-126.8386897,,,,56.3,,,,,,
PO-00510,48.6896548,-126.8300896,,,,54.2,,,,,,
PO-00514,48.6934549,-126.8202894,,,,76.2,,,,,,
PO-00522,48.6561539,-126.9019908,,,,71.3,,,,,,
PO-00524,48.6583539,-126.8979907,,,,68.8,,,,,,
SC-00002,34.7539183,-83.2421811,19.4,,,54,,3,54,,,A
NM-06181,32.8128172,-107.3082898,,,,62.76,,,,,,D
SC-00003,34.7564181,-83.1461782,16.3,,,57,,1,57,,,A
SC-00005,33.2834501,-81.666536,15,*,,44,*,,44,*,,A
SC-00008,33.9198356,-82.1191485,17.6,,,68,,2,68,,,A
SC-00009,33.9168344,-81.1665198,13.5,,,46,,1,46,,,B
SD-00002,43.0897632,-104.0313717,54.1,,,59,,,59,,,B
SD-00007,43.8099709,-101.5004939,50.1,,0.2,60.1,,0.2,60.1,,0.2,A
SD-00009,45.8399583,-102.9305612,48.1,,,57.7,,,57.7,,0.3,A
SD-00030,43.7382772,-100.0437441,108.6,,0.1,130.3,,0.3,,,,A
SD-00035,44.2999586,-103.6672711,9.8,,,20,,1,21,,,B
SD-00044,44.5199632,-102.5405352,,,,22,,,,,,B
SD-00047,44.3399663,-102.0205159,,,,22,,,,,,B
SD-00049,44.8199647,-102.0105199,,,,19,,,,,,B
SD-00051,44.459967,-101.7605082,,,,26,,,,,,B
SD-00053,44.4899676,-101.5905026,,,,17,,,,,,B
NM-06187,35.2910582,-107.2061043,,,,,,,,,,X
SD-00061,43.549979,-99.8404359,,,,125,,,,,,B
SD-00078,43.4599815,-99.2804164,,,,123,,,,,,B
SD-00084,43.4499822,-99.1104106,,,,115,,,,,,B
SD-00085,43.3099831,-99.0804086,,,,117,,,,,,B
SD-00098,43.0499875,-98.250379,,,,126,,,,,,B
TN-00007,36.2620891,-89.4945733,23.6,,,55,,,55,,,C
TN-00011,35.1846101,-89.8580835,12.9,,,33,,,33,,,B
TX-00001,29.4590285,-103.7899732,,,,86,,,86,,,C
TX-00003,30.1840278,-96.0915589,25,,,61,,,61,,,C
TX-00003,30.1840278,-96.0915589,47.5,,,62,,,62,,,C
TX-00003,30.1840278,-96.0915589,32.5,*,,61,*,,61,*,,C
TX-00005,31.9301799,-95.4502449,,,,99.74,,,,,,B
TX-00011,32.6001599,-96.6602823,,,,49.36,,,51,,6,B
TX-00012,32.3501663,-96.640281,,,,55.3896,,,52,,6,B
TX-00016,33.6401343,-96.6002839,,,,43.741,,,41,,6,B
NV-03132,40.0749939,-118.7689849,,,,119.392,,,,,,C
TX-00018,31.6501852,-96.5202753,,,,82.62,,,,,,B
TX-00020,33.1401475,-96.1002675,,,,57.2508,,,53,,6,B
TX-00023,31.7801816,-96.5602769,,,,71.74,,,,,,B
TX-00026,32.0201756,-96.3802724,,,,50.02,,,,,,B
TX-00028,31.7801819,-96.4502737,,,,71.02,,,,,,B
TX-00029,32.1001735,-96.3702723,,,,56,,,,,,B
TX-00034,32.1101734,-96.2802697,,,,55.16,,,,,,B
TX-00036,32.1301729,-96.2802698,,,,84.36,,,,,,B
TX-00038,32.6701601,-95.7302552,,,,60.44,,,,,,B
TX-00040,32.6701601,-95.7302552,,,,66.98,,,,,,B
TX-00045,31.1668793,-103.2337659,8.3,,,46,,,46,,,B
TX-00051,31.4501649,-104.8838137,15,,,43,,1,41,,,B
TX-00052,28.7824698,-96.6057699,29.5,,,59,,8,59,,8,B
TX-00053,28.7894696,-96.5995697,29.5,,,59,,8,59,,8,B
TX-00055,31.9868436,-106.3965591,,,,30,,,,,,D
TX-00061,31.700552,-106.2835542,,,,79.8,,,,,,C
TX-00065,31.8293479,-106.4115586,,,,41.4,,,,,,C
TX-00066,31.9484438,-106.5945644,,,,50.6,,,,,,C
TX-00075,31.5663567,-106.0655474,,,,46.8,,,,,,C
TX-00077,31.7348507,-106.3675568,,,,102.6,,,,,,C
TX-00080,31.8442478,-106.3285563,,,,55.8,,,,,,C
TX-00082,31.8672467,-106.4375595,,,,59.4,,,,,,C
TX-00083,31.9396447,-106.4465602,,,,66,,,,,,C
TX-00085,31.9877439,-106.3285572,,,,61.2,,,,,,C
TX-00087,31.6607533,-106.2425528,,,,140.6,,,,,,G
TX-00088,31.7778496,-106.3465564,,,,66.6,,,,,,C
TX-00090,31.7701495,-106.4155583,,,,70.2,,,,,,C
TX-00103,31.9874449,-106.0795502,,,,542,,,,,,G
TX-00116,29.4630268,-104.214485,,,,42,,,,,,C
TX-00124,30.2591027,-104.1214862,,,,52,,,,,,C
TX-00128,30.3346983,-104.6615016,,,,72.9,,,,,,C
TX-00130,29.9826094,-104.5634971,,,,106.4,,,,,,C
TX-00134,30.5128935,-104.5314989,,,,58,,,,,,C
TX-00137,29.8572134,-104.5194953,,,,62,,,,,,C
TX-00141,29.8212145,-104.5214952,,,,70,,,,,,C
TX-00142,29.8235146,-104.4904943,,,,70,,,,,,C
TX-00143,30.2856999,-104.6305005,,,,66.5,,,,,,C
TX-00146,29.8519136,-104.5144951,,,,72,,,,,,C
TX-00148,29.897312,-104.574497,,,,72,,,,,,C
TX-00166,30.565692,-104.5214989,,,,104,,,,,,C
TX-00175,30.3404981,-104.6865023,,,,156.6,,,,,,G
TX-00179,30.0163083,-104.5934981,,,,205.9,,,,,,G
TX-00188,29.8845125,-104.5434961,,,,224,,,,,,G
TX-00191,30.8007834,-104.9435119,,,,41.8,,,,,,C
TX-00194,30.7282851,-105.0395141,,,,28.5,,,,,,D
TX-00196,31.2966671,-105.4225279,,,,33,,,,,,D
TX-00204,31.3042678,-105.1885214,,,,41.8,,,,,,C
TX-00206,31.3081669,-105.3995273,,,,46.2,,,,,,C
TX-00219,30.9424784,-105.1615187,,,,81,,,,,,C
TX-00220,31.0675753,-105.0135152,,,,90,,,,,,C
TX-00223,30.6485877,-104.9855122,,,,98,,,,,,C
TX-00225,30.6826874,-104.8065074,,,,108,,,,,,C
TX-00227,30.9257787,-105.2085199,,,,99,,,,,,C
TX-00228,31.168271,-105.3725258,,,,122,,,,,,G
TX-00229,30.7087856,-105.075515,,,,247,,,,,,G
TX-00237,31.009177,-105.0195151,,,,230,,,,,,G
TX-00245,31.7603561,-104.9245165,,,,23.4,,,,,,D
TX-00248,31.6691587,-104.9065155,,,,52.5,,,,,,C
TX-00250,31.7932551,-104.9435172,,,,28.8,,,,,,D
TX-00253,31.8507548,-104.6175084,,,,52.2,,,,,,C
TX-00258,31.734358,-104.6325082,,,,63.8,,,,,,C
TX-00263,31.7232572,-104.9025157,,,,98.6,,,,,,C
TX-00270,30.0234081,-104.5841979,,,,738.92,,,,,,G
TX-00278,31.9537436,-106.6044647,,,,120,,50,,,,A
TX-00282,29.8004154,-104.4751938,,,,218,,,,,,G
TX-00282,29.8004154,-104.4751938,,,,110,,,,,,A
TX-00289,29.8304144,-104.476794,,,,36.4,,,,,,D
TX-00292,29.8382142,-104.4796941,,,,145.6,,,,,,G
TX-00294,29.8332142,-104.5191951,,,,91,,,,,,C
TX-00310,30.9919774,-105.0377155,,,,80.08,,,,,,C
TX-00316,30.975678,-105.0075146,,,,177.12,,,,,,G
TX-00317,31.0346762,-105.0402158,,,,233.6,,,,,,G
TX-00326,31.9826451,-106.0765501,,,,538.65,,,,,,G
TX-00330,31.9943449,-106.0525495,,,,154.71,,,,,,G
TX-00333,31.9958447,-106.0935507,,,,1097.6,,,,,,G
TX-00334,31.0059771,-105.018315,,,,145.6,,,,,,G
TX-00339,30.4871934,-104.7635052,,,,69.16,,,,,,C
UT-00610,41.8495309,-111.1697856,,,,62,,,,,,
TX-00355,30.0019084,-104.6722002,,,,92.62,,,,,,B
TX-00356,31.0459779,-104.5338017,18.5,,,,,,50,*,,C
TX-00357,31.7084556,-105.3922294,7.4,*,,50,,,24,,,D
TX-00358,30.057707,-104.6046986,,,,314.6,,,,,,G
TX-00358,30.057707,-104.6046986,,,,45.54,,,,,,G
TX-00365,31.0358763,-104.9908144,,,,109.2,,,,,,C
TX-00367,31.0296763,-105.0372157,,,,145.6,,,,,,G
TX-00372,31.0198767,-105.0280154,,,,182,,,,,,G
TX-00385,29.9090114,-104.6431989,,,,822.8855721,,,,,,G
TX-05004,33.7671,-97.0296,,,,,,,,,,
TX-05004,33.7671,-97.0296,,,,,,,,,,
TX-05004,33.7671,-97.0296,,,,,,,,,,
TX-05004,33.7671,-97.0296,,,,,,,,,,
TX-05011,34.6334,-101.8058,,,,,,,,,,
TX-07003,29.3548065,-96.5945111,,,,,,,,,,
TX-07004,28.7635867,-96.2702964,,,,,,,,,,
TX-07005,29.9128733,-95.7557228,,,,,,,,,,
UT-00001,38.2551673,-112.8914952,,,,83.68,,,,,,B
UT-00004,41.0666399,-111.0674731,23,,,,,,57,,,C
UT-00004,41.0666399,-111.0674731,22.7,,,,,,58,,,C
UT-00008,40.6999357,-112.3008059,44.6,,,131,,,113,,,C
UT-00009,37.6916744,-113.306301,27.8,*,,89,*,,89,*,,A
UT-00011,40.066663,-109.3507099,25.2,,,51,,,54,,,C
UT-00015,39.8111368,-113.8008395,38.7,*,,,,,82,*,,A
UT-00016,39.7332464,-112.6008034,31,,,93,,5,93,,,A
UT-00017,38.4386643,-112.8860971,,,,84,,,,,,C
UT-00020,39.9499471,-112.0507896,79.5,,,163,,4,155,,,G
NV-03133,40.6531944,-117.7592648,,,,100,,,,,,C
UT-00021,39.0314672,-111.0174489,29.6,*,,73,*,,68,*,,B
UT-00024,38.6832824,-109.4339985,31.2,,,94,,,85,,,C
UT-00030,39.3166574,-111.8674771,28.2,,,94,,,95,,,C
UT-00036-1,38.2466569,-109.2906901,,,,62,,,,,,B
UT-00039,38.4832619,-113.1341047,32.9,,,91,,1,93,,,A
UT-00047,37.2069811,-113.6478055,14.9,,,74,,8,74,,,B
UT-00048,40.1666621,-109.3007094,28.2,,,65,,19,65,,,A
UT-00050,38.5916782,-110.359025,12.6,*,,,,,41,*,,A
UT-00055,39.7249421,-113.2308218,65.4,,2.4,154,,,,,,G
UT-00056,39.7252421,-113.2308218,62.6,,2.6,123,,,,,,G
UT-00057,39.6999426,-113.2008206,91.4,,2.8,201,,,,,,G
UT-00058,39.7166423,-113.2175213,95.2,,4.6,209,,,,,,G
NV-03135,40.2284916,-118.7819875,,,,99.008,,,,,,C
UT-00066,38.7227711,-111.1532497,18.3,,,67,,6,63,,,C
UT-00071,38.5866722,-111.3235533,24.1,*,,86,*,,75,*,,B
UT-00073,38.4554816,-110.1744182,15.3,,,58,,3,53,,,B
UT-00074,39.1037683,-110.6785397,15.7,,,98,,10,62,,,C
UT-00079,40.5666367,-112.4008073,42.7,,,99,,,100,,,C
UT-00080,40.8166363,-112.0174688,49.5,,,132,,,103,,,C
UT-00081,39.9332606,-110.0340291,15.5,,,44,,,44,,,C
UT-00084,38.4871638,-112.8403963,,,,188.28,,,,,,G
UT-00085,38.4431643,-112.8746968,,,,252,,,,,,G
UT-00088,38.4979632,-112.8973981,,,,225,,,,,,G
UT-00089,38.4667641,-112.8470963,,,,506.264,,,,,,G
UT-00093,38.6075611,-112.9422006,,,,117.152,,,,,,A
UT-00095,38.4756628,-113.0209014,,,,72,,,,,,B
UT-00099,38.494864,-112.7898949,,,,96.232,,,,,,C
UT-00100,,,,,,525,,,,,,G
UT-00101,38.2666672,-112.8895953,,,,205.016,,,,,,G
UT-00103,38.4567641,-112.8670967,,,,1694,NVD,,,,,G
UT-00105,38.6712627,-112.5656904,,,,280,,,,,,G
UT-00105,38.6712627,-112.5656904,,,,539.736,,,,,,G
UT-00115,38.1913665,-113.1772027,,,,91,,,,,,A
UT-00115,38.1913665,-113.1772027,,,,104.6,,,,,,B
UT-00119,38.5859618,-112.897399,,,,75.312,,,,,,A
UT-00124,38.2426657,-113.1579027,,,,33.472,,,,,,D
UT-00134,38.5227643,-112.6732919,,,,96.232,,,,,,B
